id,state,city,title,address
584426,上海市,上海市,味千拉面(曲阜路分店),闸北区西藏北路166号701-10室
584427,上海市,上海市,味千拉面(横港路分店),松江区横港路18弄63号一楼商店)街2号商铺
584429,上海市,上海市,味千拉面(周浦万达二分店),沪南路3449弄3层371号商铺
3048480,四川省,成都市,味千拉面（都江堰店）,都江堰大道211号百伦广场第3栋3-（-1）-7，8号商铺负一层
3733679,江苏省,南通市,味千拉面（南通印象城店）,南通市山崇川区工农南路155号印象城商场4层L4-20b-1号
584414,上海市,上海市,味千拉面(新世界二分店),黄浦区南京西路2-68号L型二楼A区域
584413,上海市,上海市,味千拉面(先施店),黄浦区南京东路479号地下一室
584430,上海市,上海市,味千拉面(又一城店),杨浦区淞沪路8号百联又一城7层14、15、16室
1302085,陕西省,西安市,味千拉面(西安南大街店),陕西省西安市碑林区南大街59号富豪大厦众汇广场三层L3-2
2036527,浙江省,温州市,味千拉面（梦多多店）,"温州市瓯海区六虹桥路1189号梦多多小镇B号楼1层B1-06-01,B1-01-02"
25369,江苏省,无锡市,味千拉面(无锡苏宁店),无锡市崇安区人民中路111号无锡苏宁广场第B1层B103号商铺
2283546,北京市,北京市,味千拉面（槐房万达店）,北京市丰台区南苑西路39号北京槐房万达广场四层4035铺位
584408,上海市,上海市,味千拉面(老沪闵路店),"闵行区老沪闵路809号第一层1,4号铺位"
25374,江苏省,无锡市,味千拉面(无锡人民西路店),无锡市人民西路五爱路交叉路口百脑汇二楼
2454558,广西壮族自治区,南宁市,味千拉面（南宁凤翔二店）,广西南宁市民族大道131号会展航洋城四楼001号
1303923,山东省,济南市,味千拉面（山东济南纬十二路银隆店）,山东省济南市槐荫区经十路纬十二路交叉口
1246732,广东省,广州市,味千拉面(广州建设大马路分店),广州市越秀区建设大马路18号保利中环广场南区内二层B208房
1303104,江苏省,苏州市,味千拉面(苏州万达店),苏州市吴中区石湖西路188号吴中万达广场室内步行街4层4029、4037号商铺
1373390,北京市,北京市,味千拉面(朝阳健翔桥店),北京市朝阳区祁家豁子8号健翔大厦家乐福一层2-51号111-112铺位味千拉面
649181,浙江省,杭州市,味千拉面(城西银泰店),杭州市拱墅区丰谭路380号城西银泰城B1F012-B1F013
1301908,江苏省,无锡市,味千拉面(江阴人民中路店),江阴市人民中路18号华地百货2层
584400,上海市,上海市,味千拉面(沪松公路分店),松江区沪松公路1509号一楼九亭地铁商铺JT—108
1405148,上海市,上海市,味千拉面(墨玉南路分店),嘉定区墨玉南路1055号一层109室
1301920,江苏省,南京市,味千拉面(南京应天大街分店),南京市雨花台区应天大街619号德赢广场负一楼
772126,江苏省,无锡市,味千拉面（常州中创店）,江苏省常州市新北区通江中路396号4栋114-117室
1248237,广东省,深圳市,味千拉面(深圳宝安建安一路分店),深圳市宝安区建安一路香缤广场一层XB-146
584391,上海市,上海市,味千拉面(东靖路分店),上海市浦东新区东靖路1981号1层
1174299,北京市,北京市,味千拉面(东直门外大街店),北京市东城区东直门外大街48号银座MALL商场B1-08号至B2-05号
304863,四川省,成都市,味千拉面(成都阳光店),成都市春熙路东段一号阳光百货第三层3A-03
279372,浙江省,杭州市,味千拉面(杭州印象城店),杭州市西湖区古墩路588号印象城购物中心1012号
644057,上海市,上海市,味千拉面（广纪路分店）,上海市虹口区广纪路91号102、202铺位及三层全部商铺
1248246,广东省,深圳市,味千拉面(深圳梅林新世界店),深圳市福田区梅华路新世界家园一楼东
1169153,北京市,北京市,味千拉面(庄胜崇光店）,北京市西城区宣武门外大街8号楼6FS605
1169158,北京市,北京市,味千拉面(丰台永旺店),北京市丰台区丰葆路88号院1号楼4层450号
1304049,山东省,青岛市,味千拉面（山东青岛香港东路青岛大学店）,山东省青岛市崂山区香港东路22号
356756,重庆市,重庆市,味千拉面（重庆胜利路店）,重庆市市辖区渝北区双凤桥街道金航路1号金港国际1-4单元
1246719,广东省,深圳市,味千拉面(深圳龙华东环一路分店),广东省深圳市宝安区龙华街道东环一路人人乐百货一楼
1561567,黑龙江省,哈尔滨市,味千拉面(哈尔滨红旗大街店),哈尔滨市南岗区红旗大街301号一层店中店4号
167043,上海市,上海市,味千拉面(桂林路分店),徐汇区桂林路402号102铺位
649174,浙江省,杭州市,味千拉面(杭州滨江店),杭州市滨江区江南大道228号星光国际广场1-228
1242161,浙江省,杭州市,味千拉面（杭州富阳店）,杭州市富阳春秋北路271号玉长城广场一楼
1301912,江苏省,苏州市,味千拉面(张家港购物公园店),苏州市张家港市杨舍镇沙洲西路368号克拉水岸一层1-11东侧106号
1301910,江苏省,苏州市,味千拉面(昆山前进西路店),昆山市玉山镇前进西路与中山路交叉口家乐福超市负一楼
584563,上海市,上海市,味千拉面(大华路分店),宝山区大华路352号109室
644060,上海市,上海市,味千拉面（鹤庆路分店）,闵行鹤庆路900号1单元1层A3
1303916,山东省,青岛市,味千拉面（山东青岛佳世客店）,山东省青岛市香港中路72#佳世客二层
1303911,山东省,青岛市,味千拉面（山东青岛澳门路百丽店）,山东省青岛市市南区澳门路88号青岛百丽广场负一层
3176263,吉林省,长春市,味千拉面（长春皓月大街店）,长春市绿园区吾悦广场4楼
3589654,吉林省,长春市,味千拉面（长春腾飞大路店）,长春市绿园区车城万达广场3楼
1405156,上海市,上海市,味千拉面(杨思路分店),浦东新区杨思路1186号一层、1188号一层、1196号160室、161室、162-2室、163-2室
1405153,上海市,上海市,味千拉面(人民大道二分店),黄浦区人民大道221号地下一层275室
1405150,上海市,上海市,味千拉面(华山路分店),徐汇区华山路1859号1楼
1405155,上海市,上海市,味千拉面(淮海中路分店),卢湾区淮海中路688号B1-05单元
1405152,上海市,上海市,味千拉面(龙盛店),闵行区都市路3759号龙盛国际商业广场127B
1301913,江苏省,苏州市,味千拉面(昆山巴黎春天店),昆山市震川西路18号昆山巴黎春天百货大厦一楼
243576,浙江省,杭州市,味千拉面(杭州望江物美店),杭州市上城区望江东路333号物美超市一楼
1561558,广东省,惠州市,味千拉面(惠州淡水嘉信茂广场分店),惠州市惠阳区淡水镇崇雅路嘉信茂广场淡水01层
1303919,山东省,济南市,味千拉面（山东济南经十路银座店）,山东省济南市历下区经十路19288号银座购物广场负一层
1301938,江苏省,无锡市,味千拉面(无锡新光路店),无锡新光路555号新之城广场15号
1301915,江苏省,苏州市,味千拉面(昆山昆城店),昆山市人民南路1188号昆城广场一号楼132单元
109692,江苏省,苏州市,味千拉面(苏州苏中国际店),苏州市吴中区东吴北路98号负一层009号商铺
1246729,广东省,广州市,味千拉面(广州增城万达广场店),广州市增城荔城街增城大道69号万达广场室内步行街3楼3029-3030号商铺
304895,云南省,昆明市,味千拉面(昆明汇都广场店),昆明市盘龙区白塔路131号汇都国际广场B1层
304894,云南省,昆明市,味千拉面(昆明爱百城店),昆明市东风路99号百大新天地负1楼
1308812,湖北省,武汉市,味千拉面(武汉二七路店),武汉市江岸区解放大道与二七路路口西南100米家乐福附近
369214,上海市,上海市,味千拉面(宜山路分店),徐汇区宜山路455号（光启城）地下二层03-04室
1303921,山东省,青岛市,味千拉面（山东青岛即墨振华街宝龙店）,山东省青岛市即墨市振华街88号
1405147,上海市,上海市,味千拉面(繁兴路分店),闵行区繁兴路399弄2号一楼商店街5号商铺
210075,江苏省,南京市,味千拉面(南京江东万达店),南京市建邺区江东中路98号建邺万达广场室内步行街3层379号商铺
1303137,江苏省,苏州市,味千拉面(常熟海虞南路分店),常熟市海虞南路88号格瑞印象城1楼1011B单元
2304671,浙江省,温州市,味千拉面(温州大西洋店）,温州市瓯海区温州大西洋银泰城3楼3055号
1373359,北京市,北京市,味千拉面(通州新华西街店),北京市通州区新华西街58号院1号楼5层5009铺位
1303934,山东省,青岛市,味千拉面（山东青岛万象城店）,山东省青岛市市南区山东路10号华润中心万象城B-203味千拉面
1246576,广东省,深圳市,味千拉面(深圳华强北乐淘里分店),深圳市福田区华强北路1019号华强广场负一层A10.11号
1302081,陕西省,西安市,味千拉面(解放路),西安市解放路万达广场步行街5楼
584401,上海市,上海市,味千拉面(万里店),普陀区新村路1500号NO.37
1561565,广东省,惠州市,味千拉面(惠州文昌一路分店),惠州市文昌一路9号华贸天地B1-0127号铺
1561563,广东省,湛江市,味千拉面(湛江万达广场分店),广东省湛江市经济技术开发区泉庄街道办海滨大道中128号湛江万达广场室内步行街3层3010号商铺
1561561,海南省,海口市,味千拉面(海口红城湖店),海口市琼山区府城镇红城湖路E世纪广场1楼101铺
1935326,上海市,上海市,味千拉面(上海沪青平公路分店),青浦区沪青平公路1829号XJ-120室
1308837,湖南省,长沙市,味千拉面(长沙东方红),长沙高新开发区枫林三路1099号步步高梅溪新天地D区购物中心B35号
1308830,湖南省,长沙市,味千拉面(长沙万家丽),长沙市雨花区万家丽中路3段36号
584544,上海市,上海市,味千拉面(香港广场分店),黄浦区淮海中路283号香港广场南座B1层SBL-01、02、03室
584540,上海市,上海市,味千拉面(华灵路分店),宝山区华灵路1051-1067号一楼1号商铺
584543,上海市,上海市,味千拉面(淞沪三分店),杨浦区邯郸路600号B1-05-2号商铺
304899,云南省,昆明市,味千拉面(昆明人民中路),昆明市五华区人民中路17号青年路398号新西南广场西区一层W01F-14号
1373715,北京市,北京市,味千拉面(九棵树店),北京市通州区翠景北里1号商业二层（家乐福超市二层）
304896,云南省,昆明市,味千拉面(昆明王府井),昆明市五华区沿河路7顺城王府井购物中心负一层51、52号铺
86813,江苏省,扬州市,味千拉面(扬州珍园店),扬州市文昌中路492号珍园一楼
1169208,内蒙古自治区,呼和浩特市,味千拉面(呼市中山西路二店),呼和浩特市中山西路维多利时代城5层
584420,上海市,上海市,味千拉面(高科西路分店),上海市浦东新区高科西路2110号1层110057号铺位
1308855,福建省,福州市,味千拉面(福州正大广场分店),福州市五一中路18号正大广场二楼
1308860,福建省,厦门市,味千拉面(厦门厦禾路分店),厦门市思明区厦禾路北侧、湖滨东路西侧罗宾森广场地下一层乐购超市S01商铺及C商铺
649200,浙江省,宁波市,味千拉面（宁波杉井奥特店）,宁波市鄞州区春华路1399号杉井奥特莱斯广场10150号店铺
1248252,广东省,广州市,味千拉面(广州番禺大北路店),广州市番禺区市桥街大北路99号首层
